Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 22:07:17,31.26,78.13,101096,27.58,0
2026-03-17 22:07:27,31.25,78.14,101096,27.49,0
2026-03-17 22:07:37,31.25,78.19,101095,27.52,0
2026-03-17 22:07:48,31.25,78.19,101095,27.50,0
2026-03-17 22:07:58,31.25,78.19,101094,27.52,0
2026-03-17 22:08:08,31.25,78.19,101095,27.52,0
2026-03-17 22:08:18,31.26,78.20,101095,27.56,0
2026-03-17 22:08:29,31.26,78.20,101095,27.56,0
2026-03-17 22:08:39,31.25,78.23,101095,27.61,1
2026-03-17 22:08:49,31.25,78.24,101095,27.49,1
2026-03-17 22:08:59,31.25,78.26,101095,27.50,1
2026-03-17 22:09:10,31.25,78.29,101094,27.43,0
2026-03-17 22:09:20,31.25,78.30,101093,27.52,0
2026-03-17 22:09:30,31.25,78.25,101093,27.50,0
2026-03-17 22:09:40,31.26,78.24,101093,27.45,0
2026-03-17 22:09:50,31.26,78.27,101093,27.43,0
2026-03-17 22:10:01,31.25,78.32,101092,27.43,0
2026-03-17 22:10:11,31.25,78.34,101092,27.50,0
2026-03-17 22:10:21,31.25,78.36,101092,27.31,0
2026-03-17 22:10:31,31.25,78.34,101092,27.42,0
2026-03-17 22:10:42,31.25,78.36,101091,27.50,0
2026-03-17 22:10:52,31.25,78.34,101091,27.34,0
2026-03-17 22:11:02,31.25,78.36,101090,27.34,0
2026-03-17 22:11:12,31.25,78.34,101090,27.34,0
2026-03-17 22:11:23,31.25,78.37,101091,27.33,0
2026-03-17 22:11:33,31.25,78.38,101090,27.38,0
2026-03-17 22:11:43,31.25,78.42,101090,27.27,0
2026-03-17 22:11:53,31.24,78.44,101089,27.36,0
2026-03-17 22:12:04,31.24,78.45,101090,27.24,0
2026-03-17 22:12:14,31.24,78.46,101091,27.29,1
2026-03-17 22:12:24,31.24,78.49,101091,27.24,1
2026-03-17 22:12:34,31.24,78.50,101091,27.24,1
2026-03-17 22:12:44,31.24,78.49,101090,27.17,1
2026-03-17 22:12:55,31.24,78.51,101090,27.26,1
2026-03-17 22:13:05,31.24,78.49,101089,27.31,0
2026-03-17 22:13:15,31.24,78.50,101089,27.24,0
2026-03-17 22:13:25,31.24,78.50,101089,27.29,0
2026-03-17 22:13:36,31.24,78.50,101089,27.20,0
2026-03-17 22:13:46,31.24,78.54,101089,27.19,0
2026-03-17 22:13:56,31.24,78.57,101089,27.24,0
2026-03-17 22:14:06,31.24,78.59,101090,27.29,0
2026-03-17 22:14:17,31.24,78.64,101089,27.27,0
2026-03-17 22:14:27,31.25,78.62,101090,27.14,0
2026-03-17 22:14:37,31.26,78.65,101090,27.07,0
2026-03-17 22:14:47,31.26,78.68,101091,27.17,0
2026-03-17 22:14:57,31.27,78.70,101091,27.14,0
2026-03-17 22:15:08,31.27,78.79,101091,26.96,0
2026-03-17 22:15:18,31.28,78.85,101092,27.05,0
2026-03-17 22:15:28,31.28,78.83,101092,26.89,0
2026-03-17 22:15:38,31.29,78.87,101092,26.79,0
2026-03-17 22:15:49,31.29,78.90,101091,26.84,0
2026-03-17 22:15:59,31.29,78.94,101091,26.76,0
2026-03-17 22:16:09,31.30,78.96,101091,26.76,0
2026-03-17 22:16:19,31.30,78.98,101091,26.57,1
