Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 21:04:57,31.18,77.99,101065,27.08,0
2026-03-17 21:05:07,31.18,77.99,101065,27.05,0
2026-03-17 21:05:18,31.17,77.99,101065,27.17,0
2026-03-17 21:05:28,31.17,78.01,101064,27.15,0
2026-03-17 21:05:38,31.17,78.04,101064,27.14,0
2026-03-17 21:05:48,31.17,78.01,101064,27.10,0
2026-03-17 21:05:58,31.17,78.04,101065,27.29,0
2026-03-17 21:06:09,31.17,78.04,101063,27.19,0
2026-03-17 21:06:19,31.17,78.04,101063,27.27,0
2026-03-17 21:06:29,31.17,78.06,101064,27.33,0
2026-03-17 21:06:39,31.17,78.08,101063,27.33,0
2026-03-17 21:06:50,31.17,78.08,101063,27.12,0
2026-03-17 21:07:00,31.18,78.06,101063,27.17,0
2026-03-17 21:07:10,31.18,78.06,101062,27.31,0
2026-03-17 21:07:20,31.18,78.07,101062,27.34,0
2026-03-17 21:07:31,31.17,78.07,101062,27.24,0
2026-03-17 21:07:41,31.18,78.07,101062,27.20,0
2026-03-17 21:07:51,31.17,78.08,101061,27.34,0
2026-03-17 21:08:01,31.17,78.10,101062,27.31,0
2026-03-17 21:08:11,31.17,78.12,101061,27.31,0
2026-03-17 21:08:22,31.17,78.12,101061,27.27,0
2026-03-17 21:08:32,31.17,78.12,101060,27.42,0
2026-03-17 21:08:42,31.18,78.11,101060,27.31,0
2026-03-17 21:08:52,31.18,78.12,101060,27.38,0
2026-03-17 21:09:03,31.18,78.14,101060,27.33,1
2026-03-17 21:09:13,31.17,78.15,101060,27.47,1
2026-03-17 21:09:23,31.17,78.18,101060,27.43,1
2026-03-17 21:09:33,31.17,78.19,101060,27.49,1
2026-03-17 21:09:44,31.17,78.19,101060,27.45,1
2026-03-17 21:09:54,31.17,78.21,101060,27.38,1
2026-03-17 21:10:04,31.17,78.21,101060,27.43,1
2026-03-17 21:10:14,31.16,78.23,101059,27.52,1
2026-03-17 21:10:25,31.16,78.23,101059,27.52,1
2026-03-17 21:10:35,31.16,78.24,101059,27.40,1
2026-03-17 21:10:45,31.16,78.25,101058,27.49,1
2026-03-17 21:10:55,31.16,78.23,101057,27.56,1
2026-03-17 21:11:05,31.16,78.21,101056,27.52,1
2026-03-17 21:11:16,31.16,78.24,101057,27.58,1
2026-03-17 21:11:26,31.17,78.24,101057,27.50,1
2026-03-17 21:11:36,31.17,78.23,101057,27.70,0
2026-03-17 21:11:46,31.16,78.26,101055,27.72,0
2026-03-17 21:11:57,31.16,78.35,101055,27.65,0
2026-03-17 21:12:07,31.16,78.28,101055,27.68,0
2026-03-17 21:12:17,31.16,78.29,101055,27.68,0
2026-03-17 21:12:27,31.16,78.28,101054,27.76,0
2026-03-17 21:12:38,31.16,78.28,101055,27.68,0
2026-03-17 21:12:48,31.16,78.29,101054,27.70,0
2026-03-17 21:12:58,31.16,78.28,101054,27.77,0
2026-03-17 21:13:08,31.16,78.28,101054,27.74,0
2026-03-17 21:13:18,31.16,78.29,101054,27.77,0
2026-03-17 21:13:29,31.16,78.31,101054,27.85,0
2026-03-17 21:13:39,31.16,78.30,101053,27.87,0
2026-03-17 21:13:49,31.16,78.32,101052,27.77,0
2026-03-17 21:13:59,31.16,78.31,101051,27.89,0
2026-03-17 21:14:10,31.16,78.31,101051,27.85,0
2026-03-17 21:14:20,31.17,78.29,101052,27.83,0
2026-03-17 21:14:30,31.17,78.33,101051,27.96,0
2026-03-17 21:14:40,31.17,78.33,101051,27.98,0
2026-03-17 21:14:51,31.17,78.32,101050,27.87,0
2026-03-17 21:15:01,31.17,78.32,101050,27.96,0
2026-03-17 21:15:11,31.17,78.32,101049,27.92,0
2026-03-17 21:15:21,31.16,78.34,101049,28.00,0
2026-03-17 21:15:31,31.16,78.35,101049,28.00,0
2026-03-17 21:15:42,31.16,78.36,101048,27.96,0
2026-03-17 21:15:52,31.16,78.38,101048,28.11,0
2026-03-17 21:16:02,31.15,78.43,101049,27.96,0
